date,player_team,opponent,map,kd,plus_minus,rating,source_url
03/06/20,Vitality,Astralis,nuke,21 - 12,+9,1.61,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5205
02/06/20,Vitality,Ninjas in Pyjamas,inf,29 - 18,+11,1.45,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5205
01/06/20,Vitality,ENCE,d2,22 - 20,+2,1.30,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5205
10/06/20,Vitality,Ninjas in Pyjamas,inf,14 - 21,-7,0.70,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5285
10/06/20,Vitality,Ninjas in Pyjamas,nuke,23 - 7,+16,1.92,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5285
10/06/20,Vitality,Ninjas in Pyjamas,mrg,19 - 17,+2,1.33,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5285
08/06/20,Vitality,HEROIC,vtg,17 - 10,+7,1.27,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5285
08/06/20,Vitality,HEROIC,d2,28 - 14,+14,1.68,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5285
08/06/20,Vitality,HEROIC,mrg,19 - 17,+2,1.16,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5285
29/05/20,Vitality,ENCE,d2,17 - 12,+5,1.26,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5285
29/05/20,Vitality,ENCE,mrg,22 - 11,+11,1.61,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5285
28/05/20,Vitality,Ninjas in Pyjamas,d2,14 - 10,+4,1.40,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5285
28/05/20,Vitality,Ninjas in Pyjamas,vtg,20 - 12,+8,1.59,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5285
27/05/20,Vitality,Natus Vincere,ovp,19 - 18,+1,1.10,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5285
27/05/20,Vitality,Natus Vincere,d2,29 - 22,+7,1.32,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5285
27/05/20,Vitality,Natus Vincere,nuke,19 - 11,+8,1.41,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5285
15/05/20,Vitality,G2,d2,24 - 18,+6,1.22,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5277
15/05/20,Vitality,G2,vtg,21 - 20,+1,1.23,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5277
15/05/20,Vitality,G2,nuke,18 - 22,-4,0.93,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5277
14/05/20,Vitality,Ninjas in Pyjamas,inf,30 - 23,+7,1.32,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5277
14/05/20,Vitality,Ninjas in Pyjamas,ovp,17 - 23,-6,0.81,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5277
14/05/20,Vitality,Ninjas in Pyjamas,mrg,32 - 18,+14,1.48,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5277
12/05/20,Vitality,GODSENT,inf,24 - 16,+8,1.50,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5277
12/05/20,Vitality,GODSENT,d2,18 - 21,-3,0.89,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5277
09/05/20,Vitality,Heretics,d2,23 - 15,+8,1.70,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5277
09/05/20,Vitality,Heretics,nuke,19 - 12,+7,1.28,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5277
06/05/20,Vitality,ENCE,nuke,12 - 17,-5,0.73,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5277
06/05/20,Vitality,ENCE,mrg,17 - 20,-3,1.03,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5277
02/05/20,Vitality,fnatic,mrg,29 - 13,+16,1.69,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5277
02/05/20,Vitality,fnatic,inf,48 - 24,+24,1.70,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5277
02/05/20,Vitality,fnatic,d2,17 - 14,+3,1.03,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5277
29/04/20,Vitality,Dignitas,d2,29 - 13,+16,1.76,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5277
29/04/20,Vitality,Dignitas,nuke,20 - 18,+2,1.10,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5277
28/04/20,Vitality,Astralis,nuke,19 - 17,+2,1.12,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5277
28/04/20,Vitality,Astralis,d2,14 - 16,-2,1.00,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5277
25/04/20,Vitality,Complexity,inf,13 - 7,+6,1.31,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5277
25/04/20,Vitality,Complexity,d2,18 - 10,+8,1.38,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5277
25/04/20,Vitality,Complexity,mrg,20 - 23,-3,0.94,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5277
22/04/20,Vitality,Ninjas in Pyjamas,inf,14 - 16,-2,1.03,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5277
22/04/20,Vitality,Ninjas in Pyjamas,nuke,27 - 17,+10,1.54,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5277
22/04/20,Vitality,Ninjas in Pyjamas,ovp,32 - 17,+15,1.49,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5277
04/04/20,Vitality,OG,d2,19 - 17,+2,1.06,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5226
04/04/20,Vitality,OG,nuke,19 - 16,+3,1.04,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5226
04/04/20,Vitality,OG,inf,13 - 9,+4,1.17,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5226
24/03/20,Vitality,Astralis,nuke,21 - 17,+4,1.18,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5226
24/03/20,Vitality,Astralis,ovp,26 - 21,+5,1.21,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5226
24/03/20,Vitality,Astralis,d2,18 - 20,-2,1.17,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5226
22/03/20,Vitality,Ninjas in Pyjamas,nuke,20 - 15,+5,1.41,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5226
22/03/20,Vitality,Ninjas in Pyjamas,vtg,19 - 21,-2,0.94,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5226
20/03/20,Vitality,Spirit,ovp,18 - 19,-1,0.92,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5226
20/03/20,Vitality,Spirit,d2,18 - 14,+4,1.14,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5226
20/03/20,Vitality,Spirit,inf,29 - 12,+17,1.87,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5226
18/03/20,Vitality,ENCE,d2,24 - 17,+7,1.35,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5226
18/03/20,Vitality,ENCE,inf,17 - 18,-1,1.09,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5226
18/03/20,Vitality,ENCE,mrg,16 - 16,0,1.05,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5226
16/03/20,Vitality,GODSENT,nuke,26 - 14,+12,1.74,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5226
16/03/20,Vitality,GODSENT,vtg,14 - 19,-5,0.80,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5226
26/02/20,Vitality,FaZe,inf,23 - 15,+8,1.39,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4901
26/02/20,Vitality,FaZe,nuke,17 - 16,+1,1.09,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4901
26/02/20,Vitality,FaZe,mrg,32 - 16,+16,1.84,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4901
25/02/20,Vitality,Astralis,vtg,29 - 30,-1,1.11,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4901
25/02/20,Vitality,Astralis,ovp,9 - 17,-8,0.71,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4901
24/02/20,Vitality,Ninjas in Pyjamas,nuke,22 - 15,+7,1.29,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4901
24/02/20,Vitality,Ninjas in Pyjamas,vtg,23 - 19,+4,1.31,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4901
09/02/20,Vitality,Natus Vincere,d2,17 - 17,0,1.18,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5138
09/02/20,Vitality,Natus Vincere,inf,14 - 16,-2,0.91,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5138
08/02/20,Vitality,Complexity,inf,17 - 16,+1,1.13,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5138
08/02/20,Vitality,Complexity,mrg,16 - 18,-2,0.98,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5138
07/02/20,Vitality,Natus Vincere,d2,22 - 13,+9,1.47,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5138
07/02/20,Vitality,Natus Vincere,inf,23 - 17,+6,1.45,https://www.hltv.org/stats/players/matches/11893/zywoo?event=5138
22/12/19,Vitality,MOUZ,nuke,19 - 14,+5,1.30,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4979
22/12/19,Vitality,MOUZ,mrg,33 - 14,+19,1.87,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4979
22/12/19,Vitality,MOUZ,inf,35 - 20,+15,1.57,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4979
22/12/19,Vitality,HEROIC,inf,25 - 13,+12,1.55,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4979
22/12/19,Vitality,HEROIC,vtg,17 - 16,+1,1.01,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4979
17/12/19,Vitality,Natus Vincere,nuke,20 - 9,+11,1.74,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4979
17/12/19,Vitality,Natus Vincere,inf,25 - 7,+18,1.87,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4979
17/12/19,Vitality,Natus Vincere,d2,15 - 16,-1,1.10,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4979
17/12/19,Vitality,EHOME,nuke,19 - 8,+11,2.03,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4979
17/12/19,Vitality,EHOME,inf,29 - 15,+14,1.63,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4979
09/11/19,Vitality,100 Thieves,inf,9 - 15,-6,0.84,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4837
09/11/19,Vitality,100 Thieves,nuke,20 - 26,-6,1.01,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4837
09/11/19,Vitality,100 Thieves,mrg,23 - 17,+6,1.50,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4837
08/11/19,Vitality,FaZe,inf,21 - 10,+11,1.91,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4837
08/11/19,Vitality,FaZe,ovp,15 - 18,-3,0.99,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4837
08/11/19,Vitality,FaZe,nuke,20 - 16,+4,1.15,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4837
07/11/19,Vitality,TYLOO,d2,18 - 11,+7,1.55,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4837
07/11/19,Vitality,TYLOO,inf,24 - 11,+13,1.60,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4837
25/10/19,Vitality,FURIA,nuke,27 - 17,+10,1.58,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4932
25/10/19,Vitality,FURIA,mrg,15 - 15,0,1.17,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4932
24/10/19,Vitality,fnatic,nuke,22 - 22,0,0.99,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4932
24/10/19,Vitality,fnatic,inf,14 - 17,-3,0.83,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4932
24/10/19,Vitality,Renegades,nuke,21 - 19,+2,1.25,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4932
24/10/19,Vitality,Renegades,mrg,10 - 18,-8,0.81,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4932
21/10/19,Vitality,North,nuke,25 - 7,+18,1.73,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4932
21/10/19,Vitality,North,d2,25 - 18,+7,1.48,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4932
21/10/19,Vitality,North,inf,19 - 13,+6,1.44,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4932
21/10/19,Vitality,Invictus,mrg,21 - 10,+11,1.94,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4932
21/10/19,Vitality,Invictus,nuke,19 - 9,+10,1.78,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4932
18/11/19,Vitality,HellRaisers,nuke,21 - 14,+7,1.33,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4699
18/11/19,Vitality,HellRaisers,ovp,15 - 14,+1,1.11,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4699
17/11/19,Vitality,fnatic,inf,18 - 16,+2,1.03,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4699
17/11/19,Vitality,fnatic,mrg,18 - 19,-1,1.11,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4699
17/11/19,Vitality,fnatic,nuke,18 - 15,+3,1.28,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4699
16/11/19,Vitality,FaZe,mrg,38 - 15,+23,2.01,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4699
16/11/19,Vitality,FaZe,inf,18 - 17,+1,1.07,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4699
13/10/19,Vitality,Ninjas in Pyjamas,d2,9 - 18,-9,0.76,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4699
13/10/19,Vitality,Ninjas in Pyjamas,ovp,14 - 16,-2,1.01,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4699
12/10/19,Vitality,HEROIC,nuke,26 - 17,+9,1.37,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4699
12/10/19,Vitality,HEROIC,d2,19 - 17,+2,1.12,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4699
12/10/19,Vitality,HEROIC,trn,17 - 20,-3,0.92,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4699
11/10/19,Vitality,Sprout,inf,24 - 11,+13,1.68,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4699
11/10/19,Vitality,Sprout,d2,14 - 17,-3,0.90,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4699
11/10/19,Vitality,Sprout,nuke,17 - 17,0,1.04,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4699
06/10/19,Vitality,fnatic,mrg,28 - 20,+8,1.46,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4553
06/10/19,Vitality,fnatic,inf,30 - 21,+9,1.32,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4553
06/10/19,Vitality,fnatic,d2,24 - 19,+5,1.40,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4553
05/10/19,Vitality,Natus Vincere,d2,26 - 16,+10,1.51,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4553
05/10/19,Vitality,Natus Vincere,ovp,19 - 10,+9,1.55,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4553
05/10/19,Vitality,Natus Vincere,nuke,16 - 17,-1,0.97,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4553
04/10/19,Vitality,MOUZ,d2,19 - 15,+4,1.23,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4553
04/10/19,Vitality,MOUZ,inf,21 - 19,+2,1.16,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4553
04/10/19,Vitality,MOUZ,mrg,27 - 17,+10,1.44,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4553
03/10/19,Vitality,Astralis,d2,24 - 15,+9,1.16,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4553
03/10/19,Vitality,Astralis,vtg,22 - 17,+5,1.21,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4553
01/10/19,Vitality,ENCE,d2,26 - 11,+15,1.65,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4553
01/10/19,Vitality,ENCE,nuke,26 - 18,+8,1.33,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4553
01/10/19,Vitality,ENCE,inf,33 - 16,+17,1.54,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4553
01/10/19,Vitality,TYLOO,inf,22 - 11,+11,1.62,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4553
05/09/19,Vitality,AVANGAR,d2,20 - 17,+3,1.04,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4443
05/09/19,Vitality,AVANGAR,inf,28 - 12,+16,1.63,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4443
05/09/19,Vitality,AVANGAR,mrg,12 - 18,-6,0.90,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4443
31/08/19,Vitality,MOUZ,mrg,21 - 17,+4,1.52,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4443
31/08/19,Vitality,MOUZ,vtg,19 - 12,+7,1.44,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4443
30/08/19,Vitality,ENCE,d2,12 - 18,-6,0.72,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4443
30/08/19,Vitality,ENCE,nuke,15 - 17,-2,0.84,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4443
29/08/19,Vitality,FaZe,d2,24 - 11,+13,1.65,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4443
28/08/19,Vitality,North,inf,21 - 15,+6,1.38,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4443
26/08/19,Vitality,Grayhound,inf,17 - 18,-1,1.05,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4450
26/08/19,Vitality,Grayhound,ovp,27 - 21,+6,1.35,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4450
26/08/19,Vitality,Grayhound,d2,23 - 9,+14,1.74,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4450
25/08/19,Vitality,HellRaisers,mrg,17 - 12,+5,1.15,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4450
25/08/19,Vitality,HellRaisers,inf,31 - 10,+21,1.88,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4450
24/08/19,Vitality,DreamEaters,inf,22 - 18,+4,1.08,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4450
23/08/19,Vitality,INTZ,mrg,26 - 14,+12,1.79,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4450
23/08/19,Vitality,Syman,d2,20 - 19,+1,1.21,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4450
21/07/19,Vitality,Liquid,ovp,17 - 21,-4,0.91,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4574
21/07/19,Vitality,Liquid,d2,22 - 20,+2,1.21,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4574
20/07/19,Vitality,HEROIC,ovp,20 - 15,+5,1.31,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4574
20/07/19,Vitality,HEROIC,d2,26 - 16,+10,1.57,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4574
20/07/19,Vitality,HEROIC,mrg,23 - 14,+9,1.61,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4574
19/07/19,Vitality,Renegades,d2,14 - 12,+2,1.29,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4574
19/07/19,Vitality,Renegades,mrg,24 - 18,+6,1.23,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4574
18/07/19,Vitality,HEROIC,nuke,10 - 18,-8,0.61,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4574
18/07/19,Vitality,HEROIC,ovp,24 - 19,+5,1.21,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4574
14/07/19,Vitality,FURIA,inf,11 - 19,-8,0.82,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4504
14/07/19,Vitality,FURIA,trn,13 - 20,-7,0.86,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4504
13/07/19,Vitality,Spirit,trn,17 - 13,+4,1.27,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4504
13/07/19,Vitality,Party Astronauts,inf,17 - 13,+4,1.40,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4504
12/07/19,Vitality,Sprout,mrg,23 - 15,+8,1.38,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4692
12/07/19,Vitality,Sprout,ovp,30 - 21,+9,1.37,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4692
07/07/19,Vitality,Liquid,mrg,15 - 18,-3,0.93,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4281
07/07/19,Vitality,Liquid,inf,26 - 18,+8,1.38,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4281
07/07/19,Vitality,Liquid,d2,33 - 20,+13,1.28,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4281
07/07/19,Vitality,Liquid,ovp,13 - 17,-4,0.68,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4281
06/07/19,Vitality,Astralis,ovp,20 - 12,+8,1.52,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4281
06/07/19,Vitality,Astralis,inf,30 - 28,+2,1.13,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4281
06/07/19,Vitality,Astralis,d2,25 - 12,+13,1.59,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4281
05/07/19,Vitality,NRG,mrg,29 - 12,+17,2.05,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4281
05/07/19,Vitality,NRG,d2,23 - 9,+14,1.69,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4281
04/07/19,Vitality,HEROIC,inf,25 - 20,+5,1.20,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4281
04/07/19,Vitality,HEROIC,ovp,27 - 16,+11,1.46,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4281
04/07/19,Vitality,fnatic,ovp,32 - 19,+13,1.45,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4281
04/07/19,Vitality,fnatic,mrg,33 - 20,+13,1.39,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4281
03/07/19,Vitality,ENCE,inf,18 - 11,+7,1.25,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4281
03/07/19,Vitality,ENCE,nuke,22 - 18,+4,1.14,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4281
03/07/19,Vitality,ENCE,ovp,26 - 12,+14,1.72,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4281
02/07/19,Vitality,Ninjas in Pyjamas,d2,16 - 19,-3,1.00,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4281
09/06/19,Vitality,FURIA,ovp,25 - 6,+19,2.14,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4411
09/06/19,Vitality,FURIA,inf,23 - 14,+9,1.56,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4411
08/06/19,Vitality,NRG,mrg,26 - 12,+14,1.74,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4411
08/06/19,Vitality,NRG,ovp,36 - 20,+16,1.72,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4411
07/06/19,Vitality,Complexity,nuke,19 - 15,+4,1.32,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4411
07/06/19,Vitality,Complexity,d2,24 - 18,+6,1.38,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4411
