event_name,location_city,date,player_team,opponent,map,kd,plus_minus,rating,location_openaq,co,no,no2,nox,o3,pm10,pm25,so2,weather_code,temperature_2m_max,apparent_temperature_max,apparent_temperature_min,sunrise,sunset,daylight_duration,sunshine_duration,rain_sum,snowfall_sum,precipitation_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,apparent_temperature_mean,cloud_cover_mean,cloud_cover_max,cloud_cover_min,dew_point_2m_min,dew_point_2m_max,dew_point_2m_mean,et0_fao_evapotranspiration_sum,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,snowfall_water_equivalent_sum,pressure_msl_mean,pressure_msl_max,pressure_msl_min,surface_pressure_mean,surface_pressure_max,surface_pressure_min,wind_gusts_10m_mean,wind_speed_10m_mean,wind_gusts_10m_min,wind_speed_10m_min,wet_bulb_temperature_2m_mean,wet_bulb_temperature_2m_max,wet_bulb_temperature_2m_min,vapour_pressure_deficit_max,temperature_2m_min,temperature_2m_mean,elevation
Europe Minor - IEM Katowice 2019,Katowice,2019-01-16,Vitality,Valiance,inf,17 - 18,-1,0.99,"Katowice, ul. Kossutha",,,28.8,,32.1,26.8,26.0,7.11,53.0,3.75,-0.008121967,-4.5595837,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,30823.05,0.0,3.9,0.0,3.9,10.0,31.810638,56.88,258.3106,1.16,0.36174276,-2.3809474,97.291664,100.0,80.0,-1.35,2.65,1.2875,0.36174276,91.20035,93.4999,85.84136,0.0,1009.39166,1011.0,1005.8,972.3296,974.02625,968.87946,37.62,20.898783,24.119999,12.413476,1.7129631,2.981533,-0.51486826,0.09162283,0.75,2.579167,303.0
Europe Minor - IEM Katowice 2019,Katowice,2019-01-16,Vitality,Valiance,mrg,37 - 23,14,1.55,"Katowice, ul. Kossutha",,,28.8,,32.1,26.8,26.0,7.11,53.0,3.75,-0.008121967,-4.5595837,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,30823.05,0.0,3.9,0.0,3.9,10.0,31.810638,56.88,258.3106,1.16,0.36174276,-2.3809474,97.291664,100.0,80.0,-1.35,2.65,1.2875,0.36174276,91.20035,93.4999,85.84136,0.0,1009.39166,1011.0,1005.8,972.3296,974.02625,968.87946,37.62,20.898783,24.119999,12.413476,1.7129631,2.981533,-0.51486826,0.09162283,0.75,2.579167,303.0
Europe Minor - IEM Katowice 2019,Katowice,2019-01-18,Vitality,North,d2,10 - 18,-8,0.72,"Katowice, ul. Kossutha",,,28.3,,43.0,23.7,21.8,10.5,71.0,4.45,-1.5627034,-9.34474,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,31102.875,15902.11,0.0,0.49,0.70000005,5.0,27.722336,49.32,276.9475,3.23,0.61369383,-5.142072,70.791664,100.0,6.0,-6.45,0.3,-2.9958332,0.61369383,81.04317,91.61454,65.351944,0.70000005,1014.51245,1022.8,1005.7,976.9045,984.1664,969.0174,32.64,17.4655,12.24,7.5942082,-1.682943,2.102923,-6.0458093,0.23745671,-5.3,-0.06666676,303.0
Europe Minor - IEM Katowice 2019,Katowice,2019-01-18,Vitality,North,nuke,28 - 21,7,1.34,"Katowice, ul. Kossutha",,,28.3,,43.0,23.7,21.8,10.5,71.0,4.45,-1.5627034,-9.34474,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,31102.875,15902.11,0.0,0.49,0.70000005,5.0,27.722336,49.32,276.9475,3.23,0.61369383,-5.142072,70.791664,100.0,6.0,-6.45,0.3,-2.9958332,0.61369383,81.04317,91.61454,65.351944,0.70000005,1014.51245,1022.8,1005.7,976.9045,984.1664,969.0174,32.64,17.4655,12.24,7.5942082,-1.682943,2.102923,-6.0458093,0.23745671,-5.3,-0.06666676,303.0
Europe Minor - IEM Katowice 2019,Katowice,2019-01-19,Vitality,Valiance,cch,19 - 18,1,1.23,"Katowice, ul. Kossutha",,,52.3,,18.9,78.1,72.1,17.6,3.0,0.2,-3.1281679,-10.944085,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,31247.746,28800.0,0.0,0.0,0.0,0.0,9.449572,18.0,175.46913,5.83,0.49873042,-8.287076,21.0,82.0,0.0,-8.7,-6.7,-7.7958336,0.49873042,77.585,90.83127,54.37944,0.0,1022.35406,1023.6,1020.9,983.88666,985.3823,982.16864,13.199998,6.891327,4.68,1.609969,-5.882507,-3.0677524,-7.4314933,0.28013197,-6.5,-4.2166667,303.0
Europe Minor - IEM Katowice 2019,Katowice,2019-01-19,Vitality,Valiance,d2,20 - 17,3,1.21,"Katowice, ul. Kossutha",,,52.3,,18.9,78.1,72.1,17.6,3.0,0.2,-3.1281679,-10.944085,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,31247.746,28800.0,0.0,0.0,0.0,0.0,9.449572,18.0,175.46913,5.83,0.49873042,-8.287076,21.0,82.0,0.0,-8.7,-6.7,-7.7958336,0.49873042,77.585,90.83127,54.37944,0.0,1022.35406,1023.6,1020.9,983.88666,985.3823,982.16864,13.199998,6.891327,4.68,1.609969,-5.882507,-3.0677524,-7.4314933,0.28013197,-6.5,-4.2166667,303.0
Europe Minor - IEM Katowice 2019,Katowice,2019-01-19,Vitality,Valiance,inf,32 - 19,13,1.78,"Katowice, ul. Kossutha",,,52.3,,18.9,78.1,72.1,17.6,3.0,0.2,-3.1281679,-10.944085,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,31247.746,28800.0,0.0,0.0,0.0,0.0,9.449572,18.0,175.46913,5.83,0.49873042,-8.287076,21.0,82.0,0.0,-8.7,-6.7,-7.7958336,0.49873042,77.585,90.83127,54.37944,0.0,1022.35406,1023.6,1020.9,983.88666,985.3823,982.16864,13.199998,6.891327,4.68,1.609969,-5.882507,-3.0677524,-7.4314933,0.28013197,-6.5,-4.2166667,303.0
Europe Minor - IEM Katowice 2019,Katowice,2019-01-20,Vitality,North,inf,22 - 14,8,1.47,"Katowice, ul. Kossutha",,,51.4,,14.4,140.0,131.0,30.6,3.0,-0.8,-4.5877285,-12.059399,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,31397.531,26407.916,0.0,0.0,0.0,0.0,9.107359,14.759999,70.43745,4.71,0.4545741,-9.260013,61.0,98.0,0.0,-11.1,-7.9,-9.162499,0.4545741,75.055275,90.76054,45.599358,0.0,1019.45013,1022.4,1018.3,980.95734,983.6968,979.7236,11.790001,6.163172,7.2,2.5455842,-6.9241433,-4.209895,-8.492589,0.31441298,-7.7,-5.1770835,303.0
Europe Minor - IEM Katowice 2019,Katowice,2019-01-20,Vitality,North,mrg,22 - 17,5,1.34,"Katowice, ul. Kossutha",,,51.4,,14.4,140.0,131.0,30.6,3.0,-0.8,-4.5877285,-12.059399,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,31397.531,26407.916,0.0,0.0,0.0,0.0,9.107359,14.759999,70.43745,4.71,0.4545741,-9.260013,61.0,98.0,0.0,-11.1,-7.9,-9.162499,0.4545741,75.055275,90.76054,45.599358,0.0,1019.45013,1022.4,1018.3,980.95734,983.6968,979.7236,11.790001,6.163172,7.2,2.5455842,-6.9241433,-4.209895,-8.492589,0.31441298,-7.7,-5.1770835,303.0
Europe Minor - IEM Katowice 2019,Katowice,2019-01-20,Vitality,North,nuke,25 - 7,18,1.97,"Katowice, ul. Kossutha",,,51.4,,14.4,140.0,131.0,30.6,3.0,-0.8,-4.5877285,-12.059399,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,31397.531,26407.916,0.0,0.0,0.0,0.0,9.107359,14.759999,70.43745,4.71,0.4545741,-9.260013,61.0,98.0,0.0,-11.1,-7.9,-9.162499,0.4545741,75.055275,90.76054,45.599358,0.0,1019.45013,1022.4,1018.3,980.95734,983.6968,979.7236,11.790001,6.163172,7.2,2.5455842,-6.9241433,-4.209895,-8.492589,0.31441298,-7.7,-5.1770835,303.0
FACEIT Major 2018 Showmatch,London,2018-09-23,Team rain,Team smooya,mrg,26 - 23,3,1.11,Camden - Bloomsbury,,,29.6,,28.3,7.59,4.14,2.05,63.0,13.7,8.980438,4.1101665,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,43749.637,16177.098,13.300001,0.0,13.300001,9.0,25.171696,41.760002,350.68698,4.7,1.2607527,7.2290673,65.0,100.0,0.0,2.3,9.9,6.331249,1.2607527,78.147255,94.17227,48.40388,0.0,1019.2,1030.8,1013.0,1017.2366,1028.7876,1011.04987,26.685001,14.937345,12.959999,7.8954163,7.9969764,10.137228,5.4273634,0.809981,6.5,10.291667,16.0
IEM Atlanta 2026,Atlanta,2026-05-11,Vitality,BC.Game,d2,19 - 11,8,1.28,NR-Georgia Tech,0.51,0.00831,0.0153,0.0236,,,9.75,,51.0,25.9,27.045774,16.209436,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,49727.16,38599.152,0.1,0.0,0.1,1.0,14.277983,34.56,303.4269,22.08,4.464925,21.095694,55.208332,100.0,2.0,12.2,16.35,13.954167,4.464925,67.209076,88.49831,46.00673,0.0,1016.95825,1018.1,1015.7,979.3718,980.8801,978.28723,18.045,7.6432424,7.5599995,2.9024127,16.345387,18.626568,14.23971,1.804206,15.85,20.654165,325.0
IEM Atlanta 2026,Atlanta,2026-05-11,Vitality,BC.Game,mrg,19 - 9,10,1.81,NR-Georgia Tech,0.51,0.00831,0.0153,0.0236,,,9.75,,51.0,25.9,27.045774,16.209436,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,49727.16,38599.152,0.1,0.0,0.1,1.0,14.277983,34.56,303.4269,22.08,4.464925,21.095694,55.208332,100.0,2.0,12.2,16.35,13.954167,4.464925,67.209076,88.49831,46.00673,0.0,1016.95825,1018.1,1015.7,979.3718,980.8801,978.28723,18.045,7.6432424,7.5599995,2.9024127,16.345387,18.626568,14.23971,1.804206,15.85,20.654165,325.0
IEM Atlanta 2026,Atlanta,2026-05-12,Vitality,BetBoom,anb,16 - 15,1,1.38,NR-Georgia Tech,0.467,0.0109,0.0156,0.0265,,,6.6,,3.0,22.0,21.439445,13.617222,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,49821.28,36372.703,0.0,0.0,0.0,0.0,17.393066,40.68,77.4752,24.53,4.938131,17.521364,76.916664,100.0,0.0,7.7,14.15,11.108334,4.938131,62.23575,82.00733,41.52228,0.0,1020.1082,1022.3,1017.0,982.17975,984.2604,979.53516,31.994999,14.037661,19.08,9.059205,14.136456,16.445522,12.464075,1.4821589,15.55,18.841665,325.0
IEM Atlanta 2026,Atlanta,2026-05-12,Vitality,BetBoom,nuke,15 - 14,1,1.1,NR-Georgia Tech,0.467,0.0109,0.0156,0.0265,,,6.6,,3.0,22.0,21.439445,13.617222,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,49821.28,36372.703,0.0,0.0,0.0,0.0,17.393066,40.68,77.4752,24.53,4.938131,17.521364,76.916664,100.0,0.0,7.7,14.15,11.108334,4.938131,62.23575,82.00733,41.52228,0.0,1020.1082,1022.3,1017.0,982.17975,984.2604,979.53516,31.994999,14.037661,19.08,9.059205,14.136456,16.445522,12.464075,1.4821589,15.55,18.841665,325.0
IEM Atlanta 2026,Atlanta,2026-05-12,Vitality,BetBoom,ovp,17 - 12,5,1.46,NR-Georgia Tech,0.467,0.0109,0.0156,0.0265,,,6.6,,3.0,22.0,21.439445,13.617222,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,49821.28,36372.703,0.0,0.0,0.0,0.0,17.393066,40.68,77.4752,24.53,4.938131,17.521364,76.916664,100.0,0.0,7.7,14.15,11.108334,4.938131,62.23575,82.00733,41.52228,0.0,1020.1082,1022.3,1017.0,982.17975,984.2604,979.53516,31.994999,14.037661,19.08,9.059205,14.136456,16.445522,12.464075,1.4821589,15.55,18.841665,325.0
IEM Atlanta 2026,Atlanta,2026-05-13,Vitality,B8,d2,15 - 10,5,1.15,NR-Georgia Tech,0.558,0.0146,0.0187,0.0334,,,8.04,,3.0,25.7,26.901793,12.558321,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,49913.875,44856.18,0.0,0.0,0.0,0.0,13.229693,30.960001,57.799496,27.64,5.5056553,18.23461,34.208332,100.0,0.0,8.15,11.5,9.74375,5.5056553,57.619022,76.36036,36.399334,0.0,1017.5793,1020.6,1011.1,979.7325,982.2971,974.32825,19.259998,7.394198,12.24,1.0495713,13.363457,16.820644,10.6552515,2.0759366,13.75,18.810417,325.0
IEM Atlanta 2026,Atlanta,2026-05-13,Vitality,B8,mrg,19 - 9,10,1.61,NR-Georgia Tech,0.558,0.0146,0.0187,0.0334,,,8.04,,3.0,25.7,26.901793,12.558321,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,49913.875,44856.18,0.0,0.0,0.0,0.0,13.229693,30.960001,57.799496,27.64,5.5056553,18.23461,34.208332,100.0,0.0,8.15,11.5,9.74375,5.5056553,57.619022,76.36036,36.399334,0.0,1017.5793,1020.6,1011.1,979.7325,982.2971,974.32825,19.259998,7.394198,12.24,1.0495713,13.363457,16.820644,10.6552515,2.0759366,13.75,18.810417,325.0
IEM Atlanta 2026,Atlanta,2026-05-13,Vitality,FaZe,d2,22 - 9,13,1.86,NR-Georgia Tech,0.558,0.0146,0.0187,0.0334,,,8.04,,3.0,25.7,26.901793,12.558321,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,49913.875,44856.18,0.0,0.0,0.0,0.0,13.229693,30.960001,57.799496,27.64,5.5056553,18.23461,34.208332,100.0,0.0,8.15,11.5,9.74375,5.5056553,57.619022,76.36036,36.399334,0.0,1017.5793,1020.6,1011.1,979.7325,982.2971,974.32825,19.259998,7.394198,12.24,1.0495713,13.363457,16.820644,10.6552515,2.0759366,13.75,18.810417,325.0
IEM Atlanta 2026,Atlanta,2026-05-13,Vitality,FaZe,nuke,22 - 16,6,1.27,NR-Georgia Tech,0.558,0.0146,0.0187,0.0334,,,8.04,,3.0,25.7,26.901793,12.558321,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,49913.875,44856.18,0.0,0.0,0.0,0.0,13.229693,30.960001,57.799496,27.64,5.5056553,18.23461,34.208332,100.0,0.0,8.15,11.5,9.74375,5.5056553,57.619022,76.36036,36.399334,0.0,1017.5793,1020.6,1011.1,979.7325,982.2971,974.32825,19.259998,7.394198,12.24,1.0495713,13.363457,16.820644,10.6552515,2.0759366,13.75,18.810417,325.0
IEM Atlanta 2026,Atlanta,2026-05-16,Vitality,Natus Vincere,anb,15 - 14,1,1.04,NR-Georgia Tech,0.808,0.0203,0.0263,0.0466,,,11.1,,3.0,29.3,30.872066,13.449665,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,50181.484,44482.92,0.0,0.0,0.0,0.0,7.7900705,21.96,192.20978,26.73,5.5483947,21.298359,37.166668,100.0,0.0,6.65,11.3,9.220833,5.5483947,47.6038,70.962364,28.458256,0.0,1019.66656,1021.5,1017.9,982.1081,984.22174,980.6185,15.044998,5.162162,4.32,2.0364676,14.382233,17.497122,11.1678505,2.9159026,14.4,21.729164,325.0
IEM Atlanta 2026,Atlanta,2026-05-16,Vitality,Natus Vincere,d2,19 - 13,6,1.28,NR-Georgia Tech,0.808,0.0203,0.0263,0.0466,,,11.1,,3.0,29.3,30.872066,13.449665,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,50181.484,44482.92,0.0,0.0,0.0,0.0,7.7900705,21.96,192.20978,26.73,5.5483947,21.298359,37.166668,100.0,0.0,6.65,11.3,9.220833,5.5483947,47.6038,70.962364,28.458256,0.0,1019.66656,1021.5,1017.9,982.1081,984.22174,980.6185,15.044998,5.162162,4.32,2.0364676,14.382233,17.497122,11.1678505,2.9159026,14.4,21.729164,325.0
IEM Atlanta 2026,Atlanta,2026-05-16,Vitality,Natus Vincere,inf,5 - 13,-8,0.54,NR-Georgia Tech,0.808,0.0203,0.0263,0.0466,,,11.1,,3.0,29.3,30.872066,13.449665,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,50181.484,44482.92,0.0,0.0,0.0,0.0,7.7900705,21.96,192.20978,26.73,5.5483947,21.298359,37.166668,100.0,0.0,6.65,11.3,9.220833,5.5483947,47.6038,70.962364,28.458256,0.0,1019.66656,1021.5,1017.9,982.1081,984.22174,980.6185,15.044998,5.162162,4.32,2.0364676,14.382233,17.497122,11.1678505,2.9159026,14.4,21.729164,325.0
IEM Beijing 2019,Beijing,2019-11-07,Vitality,TYLOO,d2,18 - 11,7,1.55,奥体中心,967.0,,46.1,,132.0,92.5,41.0,8.25,0.0,11.25,6.5957985,-3.2188232,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,36978.27,35885.082,0.0,0.0,0.0,0.0,16.311613,29.16,161.56479,11.08,2.1242023,1.4327129,0.0,0.0,0.0,-10.25,-1.9,-5.5375004,2.1242023,48.69164,74.531136,25.313087,0.0,1027.0958,1030.4,1025.1,1021.5742,1024.8861,1019.49255,17.699997,9.341504,7.92,5.154415,1.0122489,3.9060907,-1.6740088,0.974733,0.4,5.610417,44.0
IEM Beijing 2019,Beijing,2019-11-07,Vitality,TYLOO,inf,24 - 11,13,1.6,奥体中心,967.0,,46.1,,132.0,92.5,41.0,8.25,0.0,11.25,6.5957985,-3.2188232,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,36978.27,35885.082,0.0,0.0,0.0,0.0,16.311613,29.16,161.56479,11.08,2.1242023,1.4327129,0.0,0.0,0.0,-10.25,-1.9,-5.5375004,2.1242023,48.69164,74.531136,25.313087,0.0,1027.0958,1030.4,1025.1,1021.5742,1024.8861,1019.49255,17.699997,9.341504,7.92,5.154415,1.0122489,3.9060907,-1.6740088,0.974733,0.4,5.610417,44.0
IEM Beijing 2019,Beijing,2019-11-08,Vitality,FaZe,inf,21 - 10,11,1.91,奥体中心,925.0,,49.5,,141.0,82.5,34.3,6.46,0.0,14.4,11.053013,-1.1319308,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,36846.797,35758.13,0.0,0.0,0.0,0.0,10.514218,19.44,308.23386,10.85,1.7727633,4.2300925,0.0,0.0,0.0,-3.5,2.7,0.39999995,1.7727633,64.799034,87.12812,35.302887,0.0,1023.43756,1026.3,1022.2,1017.9692,1020.8421,1016.86005,13.305,7.27215,7.92,1.1384199,3.841696,7.648773,-0.04593277,1.0410659,2.7,7.331249,44.0
IEM Beijing 2019,Beijing,2019-11-08,Vitality,FaZe,nuke,20 - 16,4,1.15,奥体中心,925.0,,49.5,,141.0,82.5,34.3,6.46,0.0,14.4,11.053013,-1.1319308,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,36846.797,35758.13,0.0,0.0,0.0,0.0,10.514218,19.44,308.23386,10.85,1.7727633,4.2300925,0.0,0.0,0.0,-3.5,2.7,0.39999995,1.7727633,64.799034,87.12812,35.302887,0.0,1023.43756,1026.3,1022.2,1017.9692,1020.8421,1016.86005,13.305,7.27215,7.92,1.1384199,3.841696,7.648773,-0.04593277,1.0410659,2.7,7.331249,44.0
IEM Beijing 2019,Beijing,2019-11-08,Vitality,FaZe,ovp,15 - 18,-3,0.99,奥体中心,925.0,,49.5,,141.0,82.5,34.3,6.46,0.0,14.4,11.053013,-1.1319308,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,36846.797,35758.13,0.0,0.0,0.0,0.0,10.514218,19.44,308.23386,10.85,1.7727633,4.2300925,0.0,0.0,0.0,-3.5,2.7,0.39999995,1.7727633,64.799034,87.12812,35.302887,0.0,1023.43756,1026.3,1022.2,1017.9692,1020.8421,1016.86005,13.305,7.27215,7.92,1.1384199,3.841696,7.648773,-0.04593277,1.0410659,2.7,7.331249,44.0
IEM Beijing 2019,Beijing,2019-11-09,Vitality,100 Thieves,inf,9 - 15,-6,0.84,奥体中心,1140.0,,107.0,,130.0,110.0,47.9,6.5,63.0,13.95,11.913702,1.3138499,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,36717.19,23966.67,16.1,0.0,16.1,11.0,30.113304,48.96,336.5426,8.44,1.5963485,7.0651016,93.916664,100.0,0.0,-0.4,7.8,4.2708335,1.5963485,69.0274,93.12897,47.456535,0.0,1013.9583,1023.5,1005.7,1008.59247,1017.98474,1000.33746,20.624998,11.137407,3.6,0.8049845,6.852834,9.375344,2.0993757,0.7915949,4.9,10.012499,44.0
IEM Beijing 2019,Beijing,2019-11-09,Vitality,100 Thieves,mrg,23 - 17,6,1.5,奥体中心,1140.0,,107.0,,130.0,110.0,47.9,6.5,63.0,13.95,11.913702,1.3138499,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,36717.19,23966.67,16.1,0.0,16.1,11.0,30.113304,48.96,336.5426,8.44,1.5963485,7.0651016,93.916664,100.0,0.0,-0.4,7.8,4.2708335,1.5963485,69.0274,93.12897,47.456535,0.0,1013.9583,1023.5,1005.7,1008.59247,1017.98474,1000.33746,20.624998,11.137407,3.6,0.8049845,6.852834,9.375344,2.0993757,0.7915949,4.9,10.012499,44.0
IEM Beijing 2019,Beijing,2019-11-09,Vitality,100 Thieves,nuke,20 - 26,-6,1.01,奥体中心,1140.0,,107.0,,130.0,110.0,47.9,6.5,63.0,13.95,11.913702,1.3138499,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,36717.19,23966.67,16.1,0.0,16.1,11.0,30.113304,48.96,336.5426,8.44,1.5963485,7.0651016,93.916664,100.0,0.0,-0.4,7.8,4.2708335,1.5963485,69.0274,93.12897,47.456535,0.0,1013.9583,1023.5,1005.7,1008.59247,1017.98474,1000.33746,20.624998,11.137407,3.6,0.8049845,6.852834,9.375344,2.0993757,0.7915949,4.9,10.012499,44.0
IEM Cologne 2024,Cologne,2024-08-11,Vitality,FURIA,inf,18 - 4,14,2.03,Hürth,,,13.1,,77.1,12.8,7.45,,2.0,27.2,29.50298,15.799759,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,53168.02,50802.867,0.0,0.0,0.0,0.0,11.384198,19.44,31.38016,23.44,4.575635,23.13981,16.666666,71.0,0.0,14.35,17.35,15.760417,4.575635,70.64719,93.50343,52.022873,0.0,1020.59174,1022.8,1017.5,1013.99414,1016.14307,1010.8754,12.825001,5.467912,7.92,1.484318,17.758142,20.289955,14.646948,1.7302127,15.45,21.712502,56.0
IEM Cologne 2024,Cologne,2024-08-11,Vitality,FURIA,mrg,14 - 6,8,1.69,Hürth,,,13.1,,77.1,12.8,7.45,,2.0,27.2,29.50298,15.799759,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,53168.02,50802.867,0.0,0.0,0.0,0.0,11.384198,19.44,31.38016,23.44,4.575635,23.13981,16.666666,71.0,0.0,14.35,17.35,15.760417,4.575635,70.64719,93.50343,52.022873,0.0,1020.59174,1022.8,1017.5,1013.99414,1016.14307,1010.8754,12.825001,5.467912,7.92,1.484318,17.758142,20.289955,14.646948,1.7302127,15.45,21.712502,56.0
IEM Cologne 2024,Cologne,2024-08-12,Vitality,FaZe,anb,14 - 12,2,0.81,Hürth,,,14.8,,93.3,17.4,7.37,,3.0,32.95,35.4593,18.659512,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,52961.492,49907.297,0.0,0.0,0.0,0.0,15.580141,31.68,140.92065,21.14,4.948376,26.81543,57.625,100.0,0.0,14.45,20.55,17.699999,4.948376,64.491974,82.20502,42.525196,0.0,1012.20825,1017.0,1009.2,1005.7426,1010.37067,1002.86847,19.784998,10.025842,11.5199995,5.04,20.157383,23.987097,15.908627,2.859455,18.4,25.295835,56.0
IEM Cologne 2024,Cologne,2024-08-12,Vitality,FaZe,d2,16 - 17,-1,0.94,Hürth,,,14.8,,93.3,17.4,7.37,,3.0,32.95,35.4593,18.659512,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,52961.492,49907.297,0.0,0.0,0.0,0.0,15.580141,31.68,140.92065,21.14,4.948376,26.81543,57.625,100.0,0.0,14.45,20.55,17.699999,4.948376,64.491974,82.20502,42.525196,0.0,1012.20825,1017.0,1009.2,1005.7426,1010.37067,1002.86847,19.784998,10.025842,11.5199995,5.04,20.157383,23.987097,15.908627,2.859455,18.4,25.295835,56.0
IEM Cologne 2024,Cologne,2024-08-12,Vitality,FaZe,inf,13 - 15,-2,0.93,Hürth,,,14.8,,93.3,17.4,7.37,,3.0,32.95,35.4593,18.659512,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,52961.492,49907.297,0.0,0.0,0.0,0.0,15.580141,31.68,140.92065,21.14,4.948376,26.81543,57.625,100.0,0.0,14.45,20.55,17.699999,4.948376,64.491974,82.20502,42.525196,0.0,1012.20825,1017.0,1009.2,1005.7426,1010.37067,1002.86847,19.784998,10.025842,11.5199995,5.04,20.157383,23.987097,15.908627,2.859455,18.4,25.295835,56.0
IEM Cologne 2024,Cologne,2024-08-13,Vitality,MOUZ,d2,21 - 8,13,1.94,Hürth,,,16.1,,93.3,22.9,12.6,,61.0,32.2,37.103542,24.389877,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,52753.81,50656.8,1.5,0.0,1.5,1.0,18.35647,37.079998,112.94775,21.11,4.6336007,29.659859,33.791668,100.0,0.0,19.65,22.05,20.679167,4.6336007,72.18162,93.218925,51.83626,0.0,1009.29156,1010.0,1008.5,1002.87067,1003.5996,1002.1688,17.279999,7.948839,5.3999996,3.8773184,22.42256,24.526325,20.249817,2.314125,21.85,26.470833,56.0
IEM Cologne 2024,Cologne,2024-08-13,Vitality,MOUZ,vtg,17 - 17,0,0.92,Hürth,,,16.1,,93.3,22.9,12.6,,61.0,32.2,37.103542,24.389877,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,52753.81,50656.8,1.5,0.0,1.5,1.0,18.35647,37.079998,112.94775,21.11,4.6336007,29.659859,33.791668,100.0,0.0,19.65,22.05,20.679167,4.6336007,72.18162,93.218925,51.83626,0.0,1009.29156,1010.0,1008.5,1002.87067,1003.5996,1002.1688,17.279999,7.948839,5.3999996,3.8773184,22.42256,24.526325,20.249817,2.314125,21.85,26.470833,56.0
IEM Cologne 2024,Cologne,2024-08-17,Vitality,SAW,d2,21 - 8,13,1.66,Hürth,,,7.93,,,5.5,3.82,,61.0,23.8,25.973291,20.177631,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,51914.8,27383.326,9.9,0.0,9.9,15.0,11.770403,25.56,276.70972,13.45,2.6110852,22.940844,86.666664,100.0,22.0,16.15,19.15,17.749998,2.6110852,82.312035,95.71431,65.42679,0.0,1012.65405,1014.3,1010.3,1006.0944,1007.7107,1003.7109,16.184998,6.4305043,3.96,1.609969,18.772106,19.580359,17.847456,0.994975,18.65,21.050001,56.0
IEM Cologne 2024,Cologne,2024-08-17,Vitality,SAW,nuke,14 - 10,4,1.33,Hürth,,,7.93,,,5.5,3.82,,61.0,23.8,25.973291,20.177631,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,51914.8,27383.326,9.9,0.0,9.9,15.0,11.770403,25.56,276.70972,13.45,2.6110852,22.940844,86.666664,100.0,22.0,16.15,19.15,17.749998,2.6110852,82.312035,95.71431,65.42679,0.0,1012.65405,1014.3,1010.3,1006.0944,1007.7107,1003.7109,16.184998,6.4305043,3.96,1.609969,18.772106,19.580359,17.847456,0.994975,18.65,21.050001,56.0
